artist_name,occurrences,theme_weight
twin shadow,1,0.822731733
still woozy,1,0.995356037
circa waves,1,0.91930372
rob base,1,0.884463063
big daddy weave,1,0.869592997
slenderbodies,1,0.826202825
unspoken,1,0.885680446
young guns,1,0.997607655
a.k.r.a.,1,0.993421052
eyedea,1,0.923286349
the boo radleys,1,0.935543926
ugly casanova,1,0.99771167
railroad earth,1,0.898132428
robert john,1,0.993927125
porcupine tree,1,0.894757752
manic street preachers,1,0.900467383
when in rome,1,0.957159078
aspects,1,0.861102106
yazz,1,0.997368421
? & the mysterians,1,0.778306922
sam brown,1,0.737234031
the primitives,1,0.471352961
boy meets girl,1,0.988385113
climie fisher,1,0.921896635
drowning pool,1,0.995614035
beat happening,1,0.951074208
ill niño,1,0.997837058
metal carter,1,0.988721804
papa m,1,0.996567506
x-ray spex,1,0.830601987
wayne fontana & the mindbenders,1,0.997837058
tim hughes,1,0.993927125
david pomeranz,1,0.879565625
yndio,1,0.889512715
mogwai,1,0.977443609
blahzay blahzay,1,0.8874054
flaw,1,0.783236195
the specials,1,0.909299615
twiztid,1,0.998355263
the bats,1,0.995732575
julian cope,1,0.998650472
hammerfall,1,0.998452012
chester bennington,1,0.995614035
cutting crew,1,0.993135011
velvet revolver,1,0.920030505
emery,1,0.997744361
the go-betweens,1,0.919696225
the chills,1,0.743535418
big country,1,0.950325762
firehose,1,0.987854251
the clean,1,0.993421052
mud flow,1,0.984210526
sandra,1,0.982093683
john frusciante,1,0.997277677
phil oakey,1,0.884394984
jet,1,0.797559499
johnny clegg,1,0.994360902
electric six,1,0.672077331
mark schultz,1,0.998001332
freeway,1,0.958323277
dead or alive,1,0.949464035
guadalcanal diary,1,0.9517604
the sounds,1,0.98066669
big audio dynamite,1,0.99771167
terence trent d'arby,1,0.919096909
celldweller,1,0.948180355
exposé,1,0.925850613
hoodoo gurus,1,0.96792626
living in a box,1,0.997949419
the union underground,1,0.98307737
nicole c. mullen,1,0.967956019
fernando ortega,1,0.989473684
gavin rossdale,1,0.973688649
gravity kills,1,0.995732575
wilson phillips,1,0.997411562
d.o.c.,1,0.788959509
ricardo montaner,1,0.997180451
matt monro,1,0.910524076
the cookies,1,0.998120301
the mighty mighty bosstones,1,0.991689751
nick cave & the bad seeds,1,0.869214337
avalon,1,0.997411562
ride,1,0.996148909
bobby bloom,1,0.997493734
great big sea,1,0.811623814
world party,1,0.980155963
michael johnson,1,0.840238194
opeth,1,0.99122807
martika,1,0.876850442
master p,1,0.834185716
the cyrkle,1,0.995844875
504 boyz,1,0.903803653
screaming trees,1,0.99771167
necro,1,0.867356147
the field mice,1,0.888232501
alma cogan,1,0.939058171
jars of clay,1,0.769130725
electronic,1,0.997453311
monster magnet,1,0.800835942
mint condition,1,0.831628346
geto boys,1,0.974678171
teenage fanclub,1,0.997180451
inoj,1,0.998405104
billy woods,1,0.985645933
blind guardian,1,0.998705781
the church,1,0.941616776
lords of the underground,1,0.865112019
taylor dayne,1,0.995356037
primer 55,1,0.768659245
kim wilde,1,0.982396256
marc almond,1,0.969122818
bodyjar,1,0.997411562
a.r. kane,1,0.993684211
r.a. the rugged man,1,0.969977225
jody watley,1,0.815042532
the blue nile,1,0.996710526
ariel rivera,1,0.886827763
shawn colvin,1,0.794027592
enuff z'nuff,1,0.992822966
primo,1,0.995614035
homeboy sandman,1,0.9154253
chris webby,1,0.91831894
jason donovan,1,0.998097654
supergrass,1,0.966274464
monica zetterlund,1,0.959212718
deadsy,1,0.997180451
mushroomhead,1,0.997866287
daniel johnston,1,0.969328068
željko bebek,1,0.997643362
acid king,1,0.835753078
alannah myles,1,0.839736197
orgy,1,0.955075509
helen shapiro,1,0.997922438
kaveli,1,0.977722505
pillar,1,0.998538012
the cross movement,1,0.972982047
kxng crooked,1,0.967590867
blue stahli,1,0.585929355
marine girls,1,0.830673812
los bravos,1,0.991689751
demis roussos,1,0.997076023
agnetha fältskog,1,0.972224567
masaki matsubara,1,0.942971785
jamie grace,1,0.923369593
the romantics,1,0.940371923
gungor,1,0.996904025
the jompson brothers,1,0.927631579
billy fury,1,0.940629131
red rockers,1,0.996491228
blancmange,1,0.998120301
harlem,1,0.992481202
abhi the nomad,1,0.979433237
brandon flowers,1,0.756507623
civil twilight,1,0.923925685
neon indian,1,0.925365957
one ok rock,1,0.762611097
the letter black,1,0.970625871
audrey assad,1,0.951374962
salma agha,1,0.990712074
mime 871,1,0.940201176
disciple,1,0.996148909
andrew peterson,1,0.929938865
enjoy,1,0.994906621
we were promised jetpacks,1,0.99757085
blackberry smoke,1,0.838685385
memphis may fire,1,0.86903
jacuzzi boys,1,0.8385832
youth lagoon,1,0.846055311
emphatic,1,0.763402077
message to bears,1,0.990131579
mkto,1,0.965062985
the walkmen,1,0.994906621
john waite,1,0.920040267
vacationer,1,0.996491228
green river ordinance,1,0.998452012
the sandpipers,1,0.994360902
st. lucia,1,0.997607655
eisvoleas,1,0.996904025
the menzingers,1,0.997807018
elle king,1,0.977986863
toe,1,0.997020854
the veer union,1,0.998097654
patty smyth,1,0.948743737
zontanoi nekroi,1,0.965209623
de leve,1,0.913895612
113,1,0.972278162
sektion kuchikäschtli,1,0.951353524
dolla,1,0.963831776
katy mcallister,1,0.988322548
real life,1,0.997744361
dawn richard,1,0.997807017
bleubird,1,0.851970289
bobaflex,1,0.787741939
we as human,1,0.996904025
bayside,1,0.997532895
the airborne toxic event,1,0.964087008
matt bianco,1,0.992105263
joe budden,1,0.928553992
doug e. fresh,1,0.957978795
the maccabees,1,0.992481203
restiform bodies,1,0.960914677
midge ure,1,0.893193739
feargal sharkey,1,0.998510427
felt,1,0.993171899
alexisonfire,1,0.998264893
buckcherry,1,0.770484776
plumb,1,0.827703571
no mercy,1,0.970891502
dorothy ashby,1,0.939853874
the sword,1,0.988721804
go west,1,0.958621804
radioinactive,1,0.995215311
priestess,1,0.996411483
aqualung,1,0.913521201
armand hammer,1,0.998205742
kwest tha madd lad,1,0.988147392
rehab,1,0.93005283
styles p,1,0.998164015
paul kelly,1,0.974179889
thirteen senses,1,0.996842105
bright eyes,1,0.983116699
motion city soundtrack,1,0.996640537
statik selektah,1,0.963040701
goldlink,1,0.878694369
kutless,1,0.95755898
turbonegro,1,0.90271611
the housemartins,1,0.998524348
paul young,1,0.997807017
jane wiedlin,1,0.997949419
washed out,1,0.854466682
the hives,1,0.930224714
david crowder band,1,0.997129187
the temper trap,1,0.867886078
manchester orchestra,1,0.841282887
the gaslight anthem,1,0.970243095
bill callahan,1,0.933318094
crash kings,1,0.89378856
dimples d.,1,0.909372964
anirudh ravichander,1,0.79501376
mutemath,1,0.994360902
red fang,1,0.996148909
the knickerbockers,1,0.89534452
the brobecks,1,0.996567506
decyfer down,1,0.996904025
limahl,1,0.995215311
the alarm,1,0.972679965
scritti politti,1,0.947102986
david byrne,1,0.894980167
tuff crew,1,0.998320269
blood red shoes,1,0.995614035
jukebox the ghost,1,0.998577525
the getaway plan,1,0.997744361
miami sound machine,1,0.881274608
the real mckenzies,1,0.787745351
arcadia,1,0.997411562
lloyd cole and the commotions,1,0.997532895
kalash,1,0.937819162
we are scientists,1,0.997866287
bobby rush,1,0.923522244
scouting for girls,1,0.998524348
soul majestic,1,0.94018649
ali gatie,1,0.791999208
marvin santiago,1,0.994736842
ray brown trio,1,0.962134457
the handsome family,1,0.996963563
the talleys,1,0.995488722
lyle mays,1,0.92338056
wes montgomery trio,1,0.997532895
buddy jewell,1,0.995844875
slaid cleaves,1,0.978884958
julian dash,1,0.995356037
mickey newbury,1,0.996328029
the crabb family,1,0.916253615
the warren brothers,1,0.835845324
bix beiderbecke,1,0.983189941
jake hess,1,0.998864067
jeffrey foucault,1,0.998185118
gretchen wilson,1,0.923904225
george howard,1,0.939759975
the grass roots,1,0.968775076
shankar,1,0.952697092
ferlin husky,1,0.963845983
al di meola,1,0.984210525
jack greene,1,0.99368421
barney kessel,1,0.990060771
dan siegel,1,0.946151863
mark collie,1,0.996148909
mezzoforte,1,0.833032159
dave alvin,1,0.990712074
uzeb,1,0.997949419
ray vega,1,0.917205436
julie roberts,1,0.996240601
lenny breau,1,0.932927178
jim white,1,0.968363801
calexico,1,0.980263158
jeff carson,1,0.996842105
branford marsalis,1,0.919018829
cano estremera,1,0.926973938
eddy raven,1,0.947516603
eddie calvert,1,0.921052632
cal smith,1,0.973525621
barbara fairchild,1,0.996842105
kenny dorham,1,0.997411562
the brecker brothers,1,0.970871345
rachelle ferrell,1,0.996640537
galliano,1,0.97835261
sherrié austin,1,0.957273397
allison moorer,1,0.996640537
curtis fuller,1,0.783138041
garth brooks,1,0.979543803
brass construction,1,0.990131579
charlie robison,1,0.929319193
wade hayes,1,0.970209994
holly cole,1,0.996640537
damien jurado,1,0.998225902
cooder graw,1,0.925186814
nocturnus,1,0.986842105
bill gaither,1,0.9755199
alex bugnon,1,0.991689751
jeanne pruett,1,0.809990661
rahsaan roland kirk,1,0.971701922
faron young,1,0.954700834
acoustic alchemy,1,0.9906696
red garland trio,1,0.9290222
bill monroe,1,0.995065789
kid ory,1,0.953916661
sonora ponceña,1,0.941822165
doc watson,1,0.996240601
billy gilman,1,0.979334066
kenny kirkland,1,0.966581089
greater vision,1,0.976163927
hawkshaw hawkins,1,0.911988996
lynda randle,1,0.997277677
tommy mcclennan,1,0.99122807
bomshel,1,0.983516328
dean brody,1,0.941689391
the band of heathens,1,0.700237584
dawes,1,0.997020854
big scoob,1,0.965045144
freddy cole,1,0.858528534
henri texier,1,0.997532895
hayes carll,1,0.997323818
don cherry,1,0.960917269
ned doheny,1,0.967122788
the felice brothers,1,0.997532895
asha puthli,1,0.707148977
ryan beaver,1,0.948854562
kellie pickler,1,0.959399043
matt mason,1,0.83954462
jason michael carroll,1,0.997837058
fania all stars,1,0.783881593
return to forever,1,0.995488721
bottleneck,1,0.998650472
billy cobham,1,0.96809529
ismael rivera y sus cachimbos,1,0.882779429
jb and the moonshine band,1,0.858241758
middle brother,1,0.968248157
leroy hutson,1,0.926325113
sarah jarosz,1,0.949823484
the collingsworth family,1,0.890152466
luke kaufman,1,0.917529793
thieving birds,1,0.997453311
rick wakeman,1,0.994360902
jawga boyz,1,0.938615941
steel magnolia,1,0.731615761
bobby hutcherson,1,0.921052632
jerrod niemann,1,0.95947543
tarika blue,1,0.974309549
ebo taylor,1,0.993421052
roger alan wade,1,0.74071025
brandon jenkins,1,0.928900378
tito rodriguez,1,0.998142415
tom browne,1,0.992105263
john d. hale band,1,0.966589702
steve swallow,1,0.856140351
john phillips,1,0.721182122
honeybrowne,1,0.970140859
darrell scott,1,0.990832595
gary bartz,1,0.983934171
ernestine anderson,1,0.810896519
harvey mason,1,0.926959058
trick pony,1,0.945936979
bernard wright,1,0.96483491
herb alpert,1,0.964857461
pleasure,1,0.995951417
no justice,1,0.939080387
mike bowling,1,0.98043211
idris muhammad,1,0.993684211
laura bell bundy,1,0.969108189
blitzen trapper,1,0.848716429
jim ford,1,0.955931084
chatham county line,1,0.88415719
azymuth,1,0.801546254
hellbound glory,1,0.997411562
gordon mote,1,0.994736842
eilen jewell,1,0.848310007
joanne brackeen,1,0.937812665
buddy rich,1,0.986842105
kingspade,1,0.841815696
josh ritter,1,0.969951052
steve holy,1,0.958811057
steve howe,1,0.980263158
johnny pacheco,1,0.997807017
richard buckner,1,0.911376362
dj krush,1,0.997180451
ben tankard,1,0.996777658
orbient,1,0.920545062
jimmy sommers,1,0.927418705
moe bandy,1,0.905795565
merle haggard & the strangers,1,0.899402505
cowboy,1,0.948298799
dan penn,1,0.948128788
doug sahm,1,0.996411483
sleepytime gorilla museum,1,0.805291607
keiko matsui,1,0.995065789
kurt elling,1,0.993927125
black oak arkansas,1,0.996240601
kankick,1,0.998436686
la sonora matancera,1,0.963480711
"orlando ""cachaíto"" lópez",1,0.991689751
ronny jordan,1,0.997277677
quantic,1,0.997323818
gotan project,1,0.996148909
major boys,1,0.994152046
dj food,1,0.993927125
van zant,1,0.997076023
sven van hees,1,0.971404648
jimmy scott,1,0.953137344
gary p. nunn,1,0.990712074
the florida boys,1,0.994906621
nrbq,1,0.943586044
mink deville,1,0.630955096
guru's jazzmatazz,1,0.95949842
michael peterson,1,0.995732575
dzihan & kamien,1,0.992105263
club 1600,1,0.998481781
deborah allen,1,0.995844875
the mighty bop,1,0.969820851
green on red,1,0.995844875
david crosby,1,0.996904025
commander cody and his lost planet airmen,1,0.87370143
boxcar willie,1,0.967621265
the browns,1,0.996777658
stigmato inc,1,0.987854251
plej,1,0.998283753
slow train soul,1,0.982574338
oi va voi,1,0.997076023
little jimmy dickens,1,0.939058172
dick curless,1,0.868416531
son boricua,1,0.966149553
jeannie seely,1,0.994555354
richard bona,1,0.998164015
the rh factor,1,0.865350038
tord gustavsen trio,1,0.99122807
regina carter,1,0.975403965
johnny cooper,1,0.94352321
marah,1,0.951188574
keith jarrett trio,1,0.960746731
sikth,1,0.996148908
jazzanova,1,0.994736842
cæcilie norby,1,0.790116163
hippiehaus,1,0.994736842
nils landgren,1,0.998120301
monte la rue,1,0.759123093
georg levin,1,0.830052717
xploding plastix,1,0.992105263
pain of salvation,1,0.995614035
minus 8,1,0.997277677
louie austen,1,0.934309678
jazzamor,1,0.994152047
ramblin' jack elliott,1,0.880388612
michael manson,1,0.850699392
tony allen,1,0.997453311
grandpa jones,1,0.878503017
the jordanaires,1,0.89794976
norman brown,1,0.994152047
sweethearts of the rodeo,1,0.899426646
old & in the way,1,0.956223779
buddy miller,1,0.992822966
jan garbarek,1,0.949399969
lennie tristano,1,0.970915064
david kersh,1,0.954906442
mcbride & the ride,1,0.995614035
robbie fulks,1,0.997866287
jimmy wakely,1,0.992822966
lisa ekdahl,1,0.818291016
the martins,1,0.886784347
mark whitfield,1,0.992822966
t. graham brown,1,0.996148909
chely wright,1,0.939820407
bob wills & his texas playboys,1,0.93287262
lari white,1,0.99757085
paul overstreet,1,0.991681316
blue mitchell,1,0.870765097
jestofunk,1,0.997744361
alvino rey,1,0.928603849
c.w. mccall,1,0.787416229
mother earth,1,0.860380832
kruder & dorfmeister,1,0.995065789
les mccann,1,0.939697836
mark o'connor,1,0.950014729
alain caron,1,0.928742826
freestyle fellowship,1,0.998716303
roy clark,1,0.947803563
mindy mccready,1,0.830634946
luis arcaraz y su orquesta,1,0.994360902
fred ho,1,0.99168975
bill anderson,1,0.9647112
sammi smith,1,0.995356037
edge of sanity,1,0.997076023
michel camilo,1,0.983874907
doug supernaw,1,0.997229917
"johnny ""hammond"" smith",1,0.992481203
esbjörn svensson trio,1,0.944351729
kashif,1,0.902663036
pat metheny,1,0.973684211
roger mcguinn,1,0.986644952
floyd tillman,1,0.74840478
nite flyte,1,0.99757085
sir douglas quintet,1,0.938990463
mulatu astatke,1,0.992105263
fletcher henderson,1,0.958108744
benny goodman trio,1,0.972567148
ken mellons,1,0.890423111
the rankin family,1,0.996052632
slim dusty,1,0.984733173
ronnie mcdowell,1,0.915776132
justice system,1,0.896000459
aim,1,0.937795354
moodymann,1,0.879480978
paddy reilly,1,0.962279004
poncho sanchez,1,0.993927125
shawn camp,1,0.894383006
carlene carter,1,0.793869379
blue rodeo,1,0.846627413
bash & pop,1,0.940253729
fred eaglesmith,1,0.997368421
ray stevens,1,0.995844875
joe dolan,1,0.997076023
junior brown,1,0.997532895
bob berg,1,0.964972228
kelly willis,1,0.957806794
biosphere,1,0.99122807
gato barbieri,1,0.956552203
kevin welch,1,0.944802321
ernest ashworth,1,0.995951417
memphis minnie,1,0.994152047
scuzz twittly,1,0.817371824
jon lucien,1,0.953435239
moccasin creek,1,0.958447896
linsey alexander,1,0.997493734
otis clay,1,0.994906621
josefus,1,0.959820761
scott h. biram,1,0.950716212
andy frasco & the u.n.,1,0.818178463
ruthie foster,1,0.933892477
"bernard ""pretty"" purdie",1,0.961416651
lester davenport,1,0.95784838
cookie & the cupcakes,1,0.829468336
the yawpers,1,0.99757085
debbie davies,1,0.997411562
omar cunningham,1,0.989124356
the london souls,1,0.793327741
tyree neal,1,0.912194711
louis jordan,1,0.907526934
johnny maestro,1,0.989473684
greenleaf,1,0.940640233
kenny neal,1,0.932350607
popa chubby,1,0.998355263
bo carter,1,0.914240792
kentucky thunder,1,0.996640537
duke robillard,1,0.997277677
the heavy eyes,1,0.99122807
major lance,1,0.949965451
charles brown,1,0.995215311
king khan and the shrines,1,0.937224633
carey bell,1,0.971845419
jimmy mccracklin,1,0.935135125
the go,1,0.889159095
the nutmegs,1,0.995356037
slim gaillard,1,0.426791669
tinsley ellis,1,0.897509537
keef hartley band,1,0.970439507
larry davis,1,0.998001332
the detroit cobras,1,0.967946308
stan mosley,1,0.998933144
nathan abshire,1,0.968134801
lj echols,1,0.798141538
walter wolfman washington,1,0.997949419
cedric burnside,1,0.925702034
the dictators,1,0.997323818
ndidi o,1,0.998627002
frankie lymon & the teenagers,1,0.694980228
joe louis walker,1,0.96937792
anthony gomes,1,0.985825677
eric gales,1,0.998496241
curtis salgado,1,0.997368421
southern avenue,1,0.996963563
the blues band,1,0.997180451
bud powell,1,0.996567506
mike bloomfield,1,0.994906621
blackbird hill,1,0.993927125
snooky pryor,1,0.967126095
clyde mcphatter,1,0.887130757
david peaston,1,0.936370781
gary hoey,1,0.890204225
the jive five,1,0.956690495
earl hooker,1,0.995844875
the vaughan brothers,1,0.95461743
william clarke,1,0.989473684
albert castiglia,1,0.785277687
ronnie earl,1,0.776521744
helen humes,1,0.943338979
band of rascals,1,0.997837058
little milton,1,0.958958803
big yayo,1,0.997076023
joe liggins,1,0.926701776
sonny rhodes,1,0.985645933
adam gussow,1,0.998001332
john the conqueror,1,0.997949419
five horse johnson,1,0.959758973
latimore,1,0.789431894
albert cummings,1,0.930820798
reggie p,1,0.919707509
lebrado,1,0.973656665
richard hell,1,0.96465165
pyeng threadgill,1,0.777407214
lost sounds,1,0.984210526
the hunches,1,0.672325976
the muggs,1,0.908179882
indigenous,1,0.994152047
the mooney suzuki,1,0.995065789
johnny temple,1,0.998812821
eric bibb,1,0.978982883
glen glenn,1,0.918530903
little arthur duncan,1,0.985207998
la keisha,1,0.932955313
jimmy clanton,1,0.996491228
jackie neal,1,0.941793354
peggy scott-adams,1,0.996148909
ash grunwald,1,0.983898761
the open mind,1,0.884611536
charlie gracie,1,0.993135011
the atomic bitchwax,1,0.707801801
floyd taylor,1,0.997180451
the orioles,1,0.995065789
chicken shack,1,0.894759311
merl saunders,1,0.99833795
bobby freeman,1,0.998614958
archie bronson outfit,1,0.996411483
patti drew,1,0.976188839
jace everett,1,0.830752903
danny bryant's redeyeband,1,0.996842105
furry lewis,1,0.975491657
geeshie wiley,1,0.997866287
billy boy arnold,1,0.985034864
mr. airplane man,1,0.994555354
the spaceshits,1,0.958063999
linda jones,1,0.941349899
valley of the sun,1,0.932959691
mark selby,1,0.801573348
james leg,1,0.92628144
robert belfour,1,0.998264893
spooky tooth,1,0.900416574
gino washington,1,0.997894737
the harptones,1,0.959636347
buddy whittington,1,0.849270095
klass band brotherhood,1,0.949925646
donnie ray,1,0.972445303
7horse,1,0.980950256
fatoumata diawara,1,0.996491228
beans & fatback,1,0.996328029
the earls,1,0.992105263
methrone,1,0.982798618
reigning sound,1,0.788881497
carl sims,1,0.939355105
the heartbeats,1,0.958778163
the flying eyes,1,0.90617849
bob log iii,1,0.996148909
nick moss & the flip tops,1,0.951854885
doyle bramhall,1,0.863816283
holly golightly,1,0.996491228
buddy johnson,1,0.958897691
roscoe holcomb,1,0.879783344
jessie hill,1,0.969274744
ana popovic,1,0.9575403
terry wright,1,0.995732575
brother dege,1,0.996148909
oli brown,1,0.998205741
eden brent,1,0.99368421
alvin lee,1,0.996640537
the fleshtones,1,0.756458983
ray noble,1,0.994152047
worm,1,0.996148909
chris lane,1,0.810939095
lewis brice,1,0.954126642
gábor szabó,1,0.994736842
ashley monroe,1,0.981892075
elvin jones,1,0.891657166
colter wall,1,0.911206347
terry callier,1,0.86964017
eric ethridge,1,0.886954785
mitchell tenpenny,1,0.998481781
demun jones,1,0.991340096
cale dodds,1,0.882957408
morgan evans,1,0.966128761
buddy brown,1,0.989221689
katie noel,1,0.998120301
jordan davis,1,0.794215319
the don ellis orchestra,1,0.994906621
pete rodriguez,1,0.997922438
michael ray,1,0.886075193
rudy vallee,1,0.994555354
christie huff,1,0.996567506
mongo santamaria,1,0.998372219
tucker beathard,1,0.980052333
mitch rossell,1,0.976309839
ray fulcher,1,0.99833795
muscadine bloodline,1,0.99757085
caylee hammack,1,0.865560005
charlie palmieri,1,0.94122436
locash,1,0.942446964
brandon ratcliff,1,0.95811265
brandon lay,1,0.970960133
levi hummon,1,0.956909907
morgan wallen,1,0.956132641
joe cuba sextet,1,0.997744361
jameson rodgers,1,0.909640997
mike ryan,1,0.988396817
charles mingus,1,0.98245614
dustin lynch,1,0.979995762
frankie ballard,1,0.938201762
ornette coleman,1,0.998205741
alice coltrane,1,0.993421053
micky & the motorcars,1,0.99368421
jawga sparxxx,1,0.996491228
nektar,1,0.991689751
donna taggart,1,0.921052632
cam,1,0.987385151
phosphorescent,1,0.996842105
gord bamford,1,0.870146808
horace silver,1,0.931612716
david fanning,1,0.953102903
jon langston,1,0.805886999
american aquarium,1,0.998164015
gary bartz ntu troop,1,0.976866562
bill le sage,1,0.765710528
skitz kraven,1,0.912461536
shotgun rider,1,0.954772634
dirt rock empire,1,0.876924996
raelynn,1,0.998538012
sadao watanabe,1,0.995488722
the band steele,1,0.997894736
adam sanders,1,0.772849667
drake white,1,0.929641889
overtime,1,0.837461771
a thousand horses,1,0.931369228
chase bryant,1,0.850994308
ty march.,1,0.965894308
taylor acorn,1,0.957259475
murphy elmore,1,0.982793343
charles kelley,1,0.856782344
mbest11x,1,0.958645314
andrew hill,1,0.998205742
jordan rager,1,0.971635476
stan kenton,1,0.990712074
the dave brubeck quartet,1,0.932793375
the detroit emeralds,1,0.955211089
taste,1,0.966582887
sir lord baltimore,1,0.954087746
arthur conley,1,0.94557853
the electric flag,1,0.951145694
blue cheer,1,0.910258419
keith relf,1,0.998164014
flower travellin' band,1,0.98245614
paul jones,1,0.943189557
"huey ""piano"" smith",1,0.995356037
duane eddy,1,0.915145005
clifford brown,1,0.997076023
baby washington,1,0.960884629
alexis korner's blues incorporated,1,0.743010068
ben webster,1,0.842204249
bang,1,0.995215311
miles davis quartet,1,0.996777658
tony scott,1,0.997744361
rabbit muse,1,0.806501963
mick fleetwood,1,0.954106445
kevin coyne,1,0.998726655
gerry mulligan quartet,1,0.906067401
noro morales,1,0.995614035
fenton robinson,1,0.954075132
buck clayton,1,0.948843566
the belmonts,1,0.997277677
"johnny ""guitar"" watson",1,0.985923263
luther johnson,1,0.996148909
millie jackson,1,0.955970253
dave bartholomew,1,0.93209111
roy haynes,1,0.722229086
big walter horton,1,0.754005699
the turbans,1,0.997076023
garnet mimms & the enchanters,1,0.998302207
billy strayhorn,1,0.996328029
seaforth,1,0.949018431
eric dolphy,1,0.954984224
tina brooks,1,0.90879327
john king,1,0.997229917
dexter gordon,1,0.968421052
sam grow,1,0.905798701
mason ramsey,1,0.885478094
adam hambrick,1,0.951671942
lil nas x,1,0.885110949
max roach,1,0.964132444
michel legrand,1,0.962808253
blanco brown,1,0.976167861
freddie roach,1,0.9692249
danielle bradbery,1,0.998421053
cold creek county,1,0.877864408
stanley turrentine,1,0.998142415
oliver nelson,1,0.963449115
the olympics,1,0.966689536
the silhouettes,1,0.77837119
buster brown,1,0.997607655
speckled red,1,0.998590226
larry williams,1,0.952360057
jimmy witherspoon,1,0.882901796
teddy wilson,1,0.867327307
red garland,1,0.964464834
"eddie ""cleanhead"" vinson",1,0.99777613
kenny drew,1,0.997922438
mickey & sylvia,1,0.958783054
lizzie miles,1,0.904386353
piney brown,1,0.99771167
john gurney,1,0.957422018
jackson michelson,1,0.842319919
dylan scott,1,0.997453311
jack & jack,1,0.996842105
meduza,1,0.825121608
ease up,1,0.964918877
mark rae,1,0.948498214
selena gomez & the scene,1,0.977506117
triston palma,1,0.906431081
bim sherman,1,0.933374438
alexandra stan,1,0.998245614
jimmy riley,1,0.978557505
the oh hellos,1,0.852844845
jessie j,1,0.934147938
flatsound,1,0.973779959
the civil wars,1,0.726533058
birdy,1,0.998283753
anthony johnson,1,0.97380023
jesse & joy,1,0.947368421
new age steppers,1,0.874854006
jai paul,1,0.802756929
whispering lion,1,0.937628931
lauren aquilina,1,0.805247712
tennis,1,0.994360902
milo greene,1,0.997129187
danny brown,1,0.933665923
santigold,1,0.836577176
pomplamoose,1,0.997020854
grimes,1,0.998205742
emeli sandé,1,0.916113762
hugh mundell,1,0.993421053
lord huron,1,0.849060455
travis porter,1,0.960796372
brad knauber,1,0.893993054
youngblood hawke,1,0.84350208
pierce the veil,1,0.997866287
j boog,1,0.935179422
neck deep,1,0.965687512
madilyn bailey,1,0.996842105
olivia holt,1,0.968576443
breathe carolina,1,0.845770155
simon curtis,1,0.948101649
reggae regular,1,0.997532895
jahmel,1,0.979573084
king general,1,0.988012855
prince royce,1,0.995844875
the jamaicans,1,0.963405134
ijahman levi,1,0.958431195
the bassies,1,0.987854251
rita marley,1,0.962529079
passenger,1,0.658097487
the meditations,1,0.998355263
kevin rudolf,1,0.964997046
roots radics,1,0.99777613
jamie foxx,1,0.998673153
the downtown fiction,1,0.701586668
lcd soundsystem,1,0.998602701
beta radio,1,0.818505429
cultural roots,1,0.92765905
ludwig von 88,1,0.996052631
mike posner,1,0.932829015
thriller u,1,0.997129186
craft spells,1,0.968581738
dom kennedy,1,0.92947505
forever the sickest kids,1,0.939878995
travis barker,1,0.786779684
lykke li,1,0.746332625
junior delgado,1,0.99868421
admiral bailey,1,0.969513613
reel big fish,1,0.995065789
blind pilot,1,0.985577273
benjamin francis leftwich,1,0.876127774
sleeping at last,1,0.995065789
tune-yards,1,0.892005982
victorious cast,1,0.91323636
get scared,1,0.892462266
julia sheer,1,0.80947563
i-roy,1,0.934596131
justin hinds & the dominoes,1,0.947466024
azealia banks,1,0.921304302
aronchupa,1,0.933261414
rixton,1,0.99887218
clean bandit,1,0.997323818
alex & sierra,1,0.998074454
james bay,1,0.650545667
schoolboy q,1,0.990816836
jessie ware,1,0.781236171
don drummond,1,0.950133767
tommy mccook,1,0.927600538
paloma faith,1,0.997949419
revolver cannabis,1,0.947368421
travis atreo,1,0.904633936
rupaul,1,0.995951417
vinyl theatre,1,0.737560475
adam levine,1,0.912362726
eric morris,1,0.994152047
ella henderson,1,0.910735593
mujo,1,0.969545562
dirty loops,1,0.884796356
cyrille aimee,1,0.920050303
nicki parrott,1,0.762444264
juju rogers,1,0.93386051
reel people,1,0.905016388
devaloop,1,0.994736842
ødyssee,1,0.948200428
meghan trainor,1,0.99833795
henace,1,0.99771167
trevor hall,1,0.993927125
the comet is coming,1,0.916845482
potatohead people,1,0.985645933
shafiq husayn,1,0.989650268
seven lions,1,0.921615513
glen adams,1,0.91652486
magic man,1,0.997894737
atlas genius,1,0.890507645
the paper kites,1,0.996710526
partynextdoor,1,0.946609043
fitz and the tantrums,1,0.997532895
lee perry & the upsetters,1,0.879664809
the revolutionaries,1,0.969382274
steve aoki,1,0.952920288
sonreal,1,0.941446827
johnnyswim,1,0.844810987
zendaya,1,0.710250973
chastity belt,1,0.954946066
prince far 1,1,0.982456121
tryhardninja,1,0.998264893
our last night,1,0.983418989
rhye,1,0.913175487
foxygen,1,0.752752977
augustus pablo,1,0.986603728
tom odell,1,0.819408226
the reggae boys,1,0.804295861
mitski,1,0.973742829
wild cub,1,0.997744361
rudy mills,1,0.98245614
sanna nielsen,1,0.816896794
majid jordan,1,0.911409849
lindsey stirling,1,0.960526316
aurora,1,0.937636669
juicy j,1,0.968999891
rittz,1,0.84910696
dustin tebbutt,1,0.934071312
shy glizzy,1,0.982064088
